Email,PhoneNumber,CreditScore,AgeGroup,FamilyBackground,Income,Comments,Intent
user9733@test.com,+91-9375005921,688,26-35,Married,306454,do not contact,0
user9734@test.com,+91-9688417803,769,18-25,Single,209542,wrong number,0
user9735@test.com,+91-9563129101,395,36-50,Married with Kids,456769,,0
user9736@test.com,+91-9866691344,838,18-25,Married,401977,,1
user9737@test.com,+91-9330462901,733,51+,Single,475257,,0
user9738@test.com,+91-9336220634,753,26-35,Married,242207,,0
user9739@test.com,+91-9199071401,414,36-50,Married with Kids,641249,,0
user9740@test.com,+91-9705597300,530,26-35,Married with Kids,675312,,1
user9741@test.com,+91-9511272787,797,36-50,Single,151603,do not contact,0
user9742@test.com,+91-9125736466,589,26-35,Married,668222,,0
user9743@test.com,+91-9317740949,708,26-35,Married,620591,unsubscribe,0
user9744@test.com,+91-9723178045,839,26-35,Married with Kids,284511,,0
user9745@test.com,+91-9810504968,624,36-50,Single,454632,,1
user9746@test.com,+91-9816647931,799,26-35,Married,948331,unsubscribe,0
user9747@test.com,+91-9238389492,448,18-25,Married,410024,,0
user9748@test.com,+91-9625098956,430,26-35,Married with Kids,621872,,1
user9749@test.com,+91-9394565179,650,36-50,Married with Kids,612425,looking for a quote urgently,1
user9750@test.com,+91-9583821429,499,51+,Married with Kids,129537,not interested,0
user9751@test.com,+91-9587376104,421,26-35,Married,262855,just browsing,0
user9752@test.com,+91-9614401780,530,36-50,Married,470825,,0
user9753@test.com,+91-9434750797,679,51+,Married with Kids,695890,,0
user9754@test.com,+91-9759711238,348,18-25,Single,509751,,1
user9755@test.com,+91-9679594012,676,36-50,Married with Kids,271405,,1
user9756@test.com,+91-9102486405,368,26-35,Married with Kids,709141,,0
user9757@test.com,+91-9446909090,767,36-50,Married,166829,wrong number,0
user9758@test.com,+91-9910721149,547,36-50,Married with Kids,591796,,1
user9759@test.com,+91-9779357755,787,36-50,Married with Kids,320854,,1
user9760@test.com,+91-9134062788,706,36-50,Single,427719,,1
user9761@test.com,+91-9825047179,305,18-25,Single,589296,,0
user9762@test.com,+91-9690255628,487,18-25,Married with Kids,528284,unsubscribe,0
user9763@test.com,+91-9318485310,398,36-50,Single,894595,just browsing,0
user9764@test.com,+91-9145556725,598,51+,Married,547228,,1
user9765@test.com,+91-9662858435,520,51+,Married with Kids,136266,,0
user9766@test.com,+91-9431631174,802,36-50,Married with Kids,234382,looking for a quote urgently,1
user9767@test.com,+91-9246306647,367,51+,Married,802002,just browsing,0
user9768@test.com,+91-9214618348,613,36-50,Married with Kids,822791,,1
user9769@test.com,+91-9415936677,849,51+,Single,945720,,1
user9770@test.com,+91-9918826964,325,26-35,Married with Kids,945857,,0
user9771@test.com,+91-9667233894,630,36-50,Single,492459,,1
user9772@test.com,+91-9449246375,636,51+,Single,988080,,1
user9773@test.com,+91-9536920213,699,18-25,Married,492285,,0
user9774@test.com,+91-9779490787,354,26-35,Single,501179,,1
user9775@test.com,+91-9595753209,589,26-35,Single,895420,looking for a quote urgently,1
user9776@test.com,+91-9655413771,801,26-35,Married,174092,,1
user9777@test.com,+91-9839328166,540,36-50,Single,835609,wrong number,0
user9778@test.com,+91-9521918255,403,18-25,Married with Kids,650613,,1
user9779@test.com,+91-9495071373,573,26-35,Single,196152,,0
user9780@test.com,+91-9544765171,527,18-25,Married with Kids,854785,,0
user9781@test.com,+91-9266151148,750,26-35,Married,311951,,0
user9782@test.com,+91-9588541412,541,36-50,Married with Kids,724279,ready to proceed,1
user9783@test.com,+91-9514409525,483,36-50,Single,374754,,0
user9784@test.com,+91-9468856181,792,36-50,Married,875767,,1
user9785@test.com,+91-9419965375,504,36-50,Married,852356,,0
user9786@test.com,+91-9602189651,508,36-50,Married,714723,need this asap,1
user9787@test.com,+91-9152586467,403,18-25,Married with Kids,907075,,0
user9788@test.com,+91-9513770453,524,26-35,Married with Kids,287829,,1
user9789@test.com,+91-9925266440,590,18-25,Married,723533,not interested,0
user9790@test.com,+91-9150523729,749,51+,Married,975964,need this asap,1
user9791@test.com,+91-9920143467,749,26-35,Married,824998,,1
user9792@test.com,+91-9149463149,449,51+,Single,741150,,0
user9793@test.com,+91-9128811712,561,18-25,Single,998544,,0
user9794@test.com,+91-9418699143,445,51+,Married,663373,looking for a quote urgently,1
user9795@test.com,+91-9673859846,426,26-35,Married,697934,,0
user9796@test.com,+91-9509255569,764,26-35,Married with Kids,949932,,1
user9797@test.com,+91-9769100950,414,36-50,Married,178460,,0
user9798@test.com,+91-9753742629,712,51+,Single,685373,very interested,1
user9799@test.com,+91-9320678538,397,18-25,Married with Kids,310430,,0
user9800@test.com,+91-9980764379,716,26-35,Married,717410,,1
user9801@test.com,+91-9901644256,620,36-50,Single,474876,,0
user9802@test.com,+91-9894215187,516,36-50,Married,547721,just browsing,0
user9803@test.com,+91-9296366958,341,36-50,Married,708659,,0
user9804@test.com,+91-9226679977,635,18-25,Married,798076,,1
user9805@test.com,+91-9890637388,307,26-35,Married with Kids,224854,unsubscribe,0
user9806@test.com,+91-9125935987,479,36-50,Married with Kids,474013,not interested,0
user9807@test.com,+91-9566636484,485,18-25,Married with Kids,850414,,0
user9808@test.com,+91-9211630630,697,36-50,Single,935398,,1
user9809@test.com,+91-9908207822,674,51+,Married,862688,,1
user9810@test.com,+91-9834909008,788,51+,Single,284328,,0
user9811@test.com,+91-9983580847,711,18-25,Married with Kids,795067,,0
user9812@test.com,+91-9579247325,760,36-50,Married with Kids,365953,,0
user9813@test.com,+91-9370254167,374,26-35,Single,905749,,0
user9814@test.com,+91-9527487364,737,26-35,Married,801352,do not contact,0
user9815@test.com,+91-9463540403,645,51+,Single,311970,,0
user9816@test.com,+91-9654906559,321,26-35,Married with Kids,326475,,0
user9817@test.com,+91-9508146166,659,36-50,Married with Kids,291949,need this asap,1
user9818@test.com,+91-9288315431,544,51+,Single,592885,,0
user9819@test.com,+91-9566388432,410,18-25,Married with Kids,558774,looking for a quote urgently,1
user9820@test.com,+91-9731789575,494,51+,Married,972735,,0
user9821@test.com,+91-9905553697,653,51+,Single,838454,,0
user9822@test.com,+91-9614895181,397,36-50,Married with Kids,456757,very interested,1
user9823@test.com,+91-9521859880,463,36-50,Married with Kids,132173,,0
user9824@test.com,+91-9281644640,460,36-50,Married with Kids,297965,,0
user9825@test.com,+91-9239716416,387,26-35,Married,170311,,0
user9826@test.com,+91-9287024283,455,26-35,Married,616875,,0
user9827@test.com,+91-9915670041,519,51+,Married with Kids,741241,,1
user9828@test.com,+91-9472759439,647,18-25,Married,421848,,0
user9829@test.com,+91-9147475355,538,51+,Single,884973,,1
user9830@test.com,+91-9848019404,795,26-35,Single,128327,do not contact,0
user9831@test.com,+91-9664055812,442,36-50,Single,447096,,1
user9832@test.com,+91-9528999725,543,26-35,Married with Kids,704117,,0
user9833@test.com,+91-9864886846,496,36-50,Married with Kids,151952,looking for a quote urgently,1
user9834@test.com,+91-9894412188,452,51+,Single,415254,,0
user9835@test.com,+91-9728793963,807,36-50,Single,234400,need this asap,1
user9836@test.com,+91-9316008607,587,51+,Married with Kids,750312,,1
user9837@test.com,+91-9678475091,440,26-35,Married with Kids,929552,,1
user9838@test.com,+91-9419761594,811,18-25,Married,392122,,1
user9839@test.com,+91-9118884979,431,18-25,Single,351603,,1
user9840@test.com,+91-9498136773,482,36-50,Single,791950,need this asap,1
user9841@test.com,+91-9566937230,491,51+,Single,500916,,0
user9842@test.com,+91-9129680621,577,26-35,Married with Kids,533940,ready to proceed,1
user9843@test.com,+91-9798454373,790,26-35,Married,903365,,0
user9844@test.com,+91-9495902825,803,18-25,Married,241000,,0
user9845@test.com,+91-9894332766,715,26-35,Married with Kids,140017,,1
user9846@test.com,+91-9235486799,449,18-25,Single,180242,just browsing,0
user9847@test.com,+91-9531731847,748,26-35,Single,141952,,0
user9848@test.com,+91-9114063336,470,26-35,Married with Kids,908353,unsubscribe,0
user9849@test.com,+91-9444269403,475,26-35,Married with Kids,372593,,0
user9850@test.com,+91-9459416294,493,36-50,Married,429201,,0
user9851@test.com,+91-9229782630,677,18-25,Married with Kids,305129,,1
user9852@test.com,+91-9360475017,789,26-35,Married with Kids,570576,,1
user9853@test.com,+91-9852539395,792,26-35,Married with Kids,426058,,1
user9854@test.com,+91-9293821681,846,26-35,Married,595309,,1
user9855@test.com,+91-9872534095,694,26-35,Single,775493,,0
user9856@test.com,+91-9272688706,764,36-50,Married,113039,,0
user9857@test.com,+91-9967492207,357,36-50,Married,150657,,1
user9858@test.com,+91-9722293723,833,26-35,Married with Kids,996370,very interested,1
user9859@test.com,+91-9762151849,615,36-50,Married with Kids,671818,,1
user9860@test.com,+91-9992104098,467,26-35,Married,349012,,0
user9861@test.com,+91-9123744421,316,36-50,Married with Kids,730553,,1
user9862@test.com,+91-9343248730,378,26-35,Married,656171,,0
user9863@test.com,+91-9247166486,765,51+,Married with Kids,882536,,1
user9864@test.com,+91-9887061679,677,18-25,Single,210675,,0
user9865@test.com,+91-9591169624,405,51+,Married,529522,,1
user9866@test.com,+91-9417804268,789,18-25,Single,131912,need this asap,1
user9867@test.com,+91-9647293308,561,26-35,Married with Kids,570783,,1
user9868@test.com,+91-9985282626,481,18-25,Single,597477,,1
user9869@test.com,+91-9250112520,652,26-35,Married,871421,,1
user9870@test.com,+91-9552282572,457,26-35,Married,782081,,0
user9871@test.com,+91-9863443100,628,51+,Married,564500,very interested,1
user9872@test.com,+91-9857795018,412,18-25,Married,775817,ready to proceed,1
user9873@test.com,+91-9485484489,525,26-35,Single,806189,call me back,1
user9874@test.com,+91-9299976081,500,51+,Married with Kids,593358,do not contact,0
user9875@test.com,+91-9156137368,668,26-35,Single,148613,,1
user9876@test.com,+91-9464545467,587,26-35,Married with Kids,173637,,1
user9877@test.com,+91-9910617758,462,36-50,Married,968776,need this asap,1
user9878@test.com,+91-9238779917,670,51+,Married with Kids,437928,need this asap,1
user9879@test.com,+91-9390582408,777,26-35,Single,137493,,0
user9880@test.com,+91-9486621532,347,36-50,Single,546869,,0
user9881@test.com,+91-9183620719,706,26-35,Married with Kids,532844,,1
user9882@test.com,+91-9765960198,696,36-50,Married,580106,,1
user9883@test.com,+91-9211027455,492,51+,Single,763725,,0
user9884@test.com,+91-9817707728,394,26-35,Married with Kids,401978,,0
user9885@test.com,+91-9509666824,521,51+,Single,167036,,1
user9886@test.com,+91-9808055639,471,36-50,Single,436682,,0
user9887@test.com,+91-9704440491,648,18-25,Single,854252,,1
user9888@test.com,+91-9428161794,457,36-50,Married,439985,,1
user9889@test.com,+91-9936380107,500,26-35,Married,668649,,1
user9890@test.com,+91-9512450007,719,51+,Married,284664,call me back,1
user9891@test.com,+91-9502857312,610,26-35,Single,107120,,0
user9892@test.com,+91-9736647506,430,51+,Married with Kids,592669,,0
user9893@test.com,+91-9198967748,412,18-25,Single,300566,,0
user9894@test.com,+91-9763523062,485,36-50,Single,976838,,1
user9895@test.com,+91-9827885978,615,18-25,Married with Kids,322909,,0
user9896@test.com,+91-9478346144,582,36-50,Married,428272,,1
user9897@test.com,+91-9369714591,654,36-50,Married with Kids,978068,,1
user9898@test.com,+91-9999610416,422,36-50,Married with Kids,756904,looking for a quote urgently,1
user9899@test.com,+91-9307705036,509,26-35,Married with Kids,941088,,1
user9900@test.com,+91-9231335319,563,51+,Single,289076,,0
user9901@test.com,+91-9750245173,385,51+,Single,422196,,0
user9902@test.com,+91-9870824253,335,18-25,Single,176556,,0
user9903@test.com,+91-9360405742,524,18-25,Married,423172,do not contact,0
user9904@test.com,+91-9538353328,442,36-50,Married,485370,,1
user9905@test.com,+91-9466645858,707,26-35,Married with Kids,758972,,1
user9906@test.com,+91-9528490231,527,36-50,Married with Kids,164633,,0
user9907@test.com,+91-9840239807,354,26-35,Single,470573,,0
user9908@test.com,+91-9560144228,677,26-35,Single,488313,,0
user9909@test.com,+91-9335256808,451,26-35,Married with Kids,585376,not interested,0
user9910@test.com,+91-9969443182,405,26-35,Single,267226,,0
user9911@test.com,+91-9944725157,359,26-35,Married,697951,,0
user9912@test.com,+91-9325887872,616,51+,Single,322961,very interested,1
user9913@test.com,+91-9436145912,817,18-25,Single,253591,very interested,1
user9914@test.com,+91-9653507263,319,26-35,Single,404076,,0
user9915@test.com,+91-9880743241,505,36-50,Married,697099,do not contact,0
user9916@test.com,+91-9540147740,806,51+,Single,267725,,1
user9917@test.com,+91-9701864669,782,36-50,Married,461969,,1
user9918@test.com,+91-9857192908,360,26-35,Married,963584,,1
user9919@test.com,+91-9288202116,336,51+,Married,468172,,0
user9920@test.com,+91-9109911767,611,51+,Married with Kids,403125,,0
user9921@test.com,+91-9744488043,423,51+,Married with Kids,943272,,0
user9922@test.com,+91-9158983974,667,18-25,Single,216021,unsubscribe,0
user9923@test.com,+91-9991192657,722,18-25,Married,205185,not interested,0
user9924@test.com,+91-9853548366,439,36-50,Married,534558,,0
user9925@test.com,+91-9695080393,489,36-50,Married,113751,,0
user9926@test.com,+91-9449818868,674,26-35,Single,173436,just browsing,0
user9927@test.com,+91-9325076478,656,36-50,Married with Kids,735144,,1
user9928@test.com,+91-9430172236,802,26-35,Married,532643,do not contact,0
user9929@test.com,+91-9469182414,826,18-25,Single,532191,,1
user9930@test.com,+91-9680117815,388,26-35,Single,297908,,0
user9931@test.com,+91-9802338806,444,26-35,Married,414185,ready to proceed,1
user9932@test.com,+91-9538271644,456,51+,Married,396101,,0
user9933@test.com,+91-9801502903,834,26-35,Married,762420,,1
user9934@test.com,+91-9336035792,580,51+,Married,176388,,0
user9935@test.com,+91-9295323393,585,26-35,Married with Kids,728520,,1
user9936@test.com,+91-9508772672,415,51+,Married,501073,,0
user9937@test.com,+91-9677496509,689,18-25,Married,541909,,0
user9938@test.com,+91-9757640551,690,36-50,Married,547081,looking for a quote urgently,1
user9939@test.com,+91-9474962514,596,26-35,Married,111035,,1
user9940@test.com,+91-9321190815,433,36-50,Married with Kids,326972,,0
user9941@test.com,+91-9535500894,454,51+,Married,598913,,0
user9942@test.com,+91-9657758489,821,51+,Single,845043,call me back,1
user9943@test.com,+91-9181896799,500,18-25,Married,213833,,0
user9944@test.com,+91-9634452805,739,18-25,Married with Kids,565156,call me back,1
user9945@test.com,+91-9484672908,704,51+,Married,688391,call me back,1
user9946@test.com,+91-9794652421,700,18-25,Married with Kids,134287,,0
user9947@test.com,+91-9526811654,333,36-50,Single,503418,,0
user9948@test.com,+91-9584522443,824,18-25,Single,484082,,1
user9949@test.com,+91-9538283627,824,26-35,Married,898431,,0
user9950@test.com,+91-9562439155,610,18-25,Married,189748,,0
user9951@test.com,+91-9864835382,564,26-35,Married,615958,looking for a quote urgently,1
user9952@test.com,+91-9909376396,594,26-35,Married,911785,,1
user9953@test.com,+91-9567848225,765,36-50,Married,128957,,1
user9954@test.com,+91-9174489939,751,36-50,Married with Kids,659526,call me back,1
user9955@test.com,+91-9540642955,663,26-35,Married,638629,,1
user9956@test.com,+91-9499517736,685,18-25,Married with Kids,519647,,1
user9957@test.com,+91-9624979435,678,26-35,Married,444582,looking for a quote urgently,1
user9958@test.com,+91-9857371711,555,36-50,Married with Kids,867096,do not contact,0
user9959@test.com,+91-9779837831,362,51+,Married,486573,,0
user9960@test.com,+91-9615212519,659,26-35,Single,278506,do not contact,0
user9961@test.com,+91-9661995157,660,36-50,Married,110939,,0
user9962@test.com,+91-9679196210,826,26-35,Married,848004,,1
user9963@test.com,+91-9641946870,728,18-25,Single,177661,not interested,0
user9964@test.com,+91-9783295292,787,36-50,Single,642029,,1
user9965@test.com,+91-9277447636,693,36-50,Married with Kids,945042,,1
user9966@test.com,+91-9174976006,846,26-35,Single,459987,,1
user9967@test.com,+91-9977169295,681,51+,Single,379617,looking for a quote urgently,1
user9968@test.com,+91-9416617853,814,26-35,Married with Kids,563517,,1
user9969@test.com,+91-9142252915,532,18-25,Married with Kids,616309,,0
user9970@test.com,+91-9697018216,635,18-25,Married with Kids,217065,looking for a quote urgently,1
user9971@test.com,+91-9820222371,482,18-25,Married with Kids,655614,,0
user9972@test.com,+91-9524513511,482,26-35,Married,301839,,0
user9973@test.com,+91-9477006125,612,18-25,Single,545990,very interested,1
user9974@test.com,+91-9907714452,794,26-35,Married with Kids,464617,,1
user9975@test.com,+91-9569587013,393,18-25,Married,987350,very interested,1
user9976@test.com,+91-9659576803,672,51+,Single,126123,,1
user9977@test.com,+91-9184124857,776,18-25,Married with Kids,752051,,1
user9978@test.com,+91-9494897992,819,26-35,Married with Kids,260526,just browsing,0
user9979@test.com,+91-9306907306,695,26-35,Married,358955,,1
user9980@test.com,+91-9138122098,658,36-50,Single,370313,,0
user9981@test.com,+91-9104430251,818,26-35,Married with Kids,721712,,1
